id,Gender,Age,HasDrivingLicense,RegionID,Switch,VehicleAge,PastAccident,AnnualPremium,SalesChannelID,DaysSinceCreated,Result
294432,Female,,1.0,8.0,1.0,< 1 Year,No,"£1,570.50 ",152,242,0
204056,Female,49.0,1.0,8.0,0.0,1-2 Year,,"£3,961.90 ",25,98,0
111147,Male,47.0,1.0,28.0,,1-2 Year,,"£1,326.45 ",125,18,0
188384,Male,24.0,1.0,45.0,,< 1 Year,,"£1,482.70 ",152,115,0
368838,Male,28.0,1.0,39.0,0.0,1-2 Year,,£131.50 ,156,32,0
110300,,,1.0,8.0,,1-2 Year,Yes,£131.50 ,124,182,0
68487,Male,30.0,1.0,28.0,,1-2 Year,,"£1,818.85 ",26,155,0
179910,Male,50.0,1.0,7.0,1.0,,No,£131.50 ,124,232,0
127556,Male,,1.0,28.0,0.0,1-2 Year,,"£2,146.30 ",124,81,1
28234,Female,36.0,1.0,,,1-2 Year,Yes,"£1,290.40 ",122,194,0
322626,Male,27.0,1.0,35.0,1.0,< 1 Year,No,£131.50 ,152,85,0
186723,Male,58.0,1.0,47.0,0.0,,Yes,"£1,826.25 ",152,59,1
64386,,27.0,1.0,29.0,,< 1 Year,,"£2,358.35 ",160,198,0
186375,Male,48.0,1.0,28.0,1.0,1-2 Year,No,"£2,356.30 ",124,60,0
375250,Female,26.0,1.0,8.0,,< 1 Year,,"£1,519.20 ",152,163,0
206528,Female,21.0,1.0,6.0,1.0,< 1 Year,,"£1,391.60 ",160,179,0
370818,Male,26.0,1.0,41.0,1.0,< 1 Year,,"£1,478.10 ",152,30,0
69490,Male,23.0,1.0,2.0,,< 1 Year,No,£131.50 ,152,70,0
187373,Female,23.0,1.0,,,,No,"£1,623.00 ",26,180,0
105076,Male,41.0,1.0,17.0,,1-2 Year,,"£1,843.85 ",124,213,0
171857,Female,25.0,1.0,28.0,,,No,"£3,416.25 ",152,47,0
99720,Female,35.0,1.0,11.0,0.0,1-2 Year,,"£1,267.75 ",124,144,0
148467,Female,67.0,1.0,47.0,1.0,1-2 Year,,"£1,284.95 ",16,196,0
7067,Female,30.0,1.0,,,,,"£1,166.70 ",124,31,0
351054,Female,24.0,1.0,8.0,1.0,< 1 Year,,"£2,407.00 ",152,215,0
37657,Male,36.0,1.0,28.0,0.0,1-2 Year,,"£1,408.65 ",122,293,1
305496,Female,26.0,1.0,28.0,1.0,< 1 Year,No,"£1,659.70 ",152,228,0
372510,Male,49.0,1.0,24.0,,1-2 Year,,"£2,250.10 ",16,98,0
195244,Male,,1.0,17.0,,< 1 Year,,"£2,859.25 ",152,92,0
114267,,48.0,1.0,8.0,1.0,1-2 Year,,"£2,125.90 ",124,284,0
11426,Male,,1.0,48.0,,1-2 Year,,£131.50 ,124,243,0
69537,Female,32.0,1.0,41.0,,1-2 Year,No,"£1,571.50 ",122,38,0
345445,Male,22.0,1.0,29.0,,< 1 Year,Yes,"£1,582.45 ",160,80,0
135433,Male,42.0,1.0,47.0,,1-2 Year,,£131.50 ,156,239,0
108679,Male,52.0,1.0,28.0,,1-2 Year,,"£1,715.40 ",26,132,1
28422,Male,22.0,1.0,46.0,,< 1 Year,No,"£1,801.65 ",152,226,0
167351,,22.0,1.0,8.0,,< 1 Year,No,"£2,142.45 ",152,170,0
207717,Male,62.0,1.0,28.0,,,Yes,"£2,701.65 ",124,253,0
82664,Male,22.0,1.0,35.0,1.0,< 1 Year,,£996.50 ,152,293,0
5390,Male,48.0,1.0,46.0,,1-2 Year,,"£1,408.65 ",26,274,0
104578,Male,57.0,1.0,50.0,,1-2 Year,No,"£1,953.65 ",8,255,0
185922,Male,47.0,1.0,47.0,,1-2 Year,,"£1,801.60 ",26,15,1
61427,Male,61.0,1.0,35.0,,1-2 Year,No,"£2,773.00 ",124,56,0
295746,Male,21.0,1.0,10.0,,< 1 Year,,"£1,500.90 ",160,125,1
95781,Male,22.0,1.0,29.0,,,Yes,"£1,705.20 ",152,66,0
218012,Female,40.0,1.0,18.0,0.0,1-2 Year,,£131.50 ,124,279,0
248091,Male,23.0,1.0,46.0,,< 1 Year,Yes,"£1,916.30 ",156,54,0
344519,Female,25.0,1.0,28.0,,< 1 Year,Yes,"£2,426.00 ",152,157,0
264504,Male,52.0,1.0,28.0,,1-2 Year,Yes,"£2,058.10 ",124,170,0
224007,Female,32.0,1.0,50.0,1.0,< 1 Year,,"£1,195.80 ",152,200,0
261308,Male,41.0,1.0,,,1-2 Year,No,£131.50 ,124,112,0
306489,Male,73.0,1.0,31.0,,1-2 Year,,£131.50 ,9,174,0
167438,Male,49.0,1.0,28.0,1.0,,No,"£1,877.65 ",124,239,0
362018,Female,32.0,1.0,46.0,,1-2 Year,Yes,"£1,503.55 ",124,149,1
4449,Male,55.0,1.0,11.0,1.0,1-2 Year,No,"£2,038.80 ",26,136,0
70513,Female,31.0,1.0,35.0,1.0,< 1 Year,,"£1,969.65 ",152,114,0
77690,Female,31.0,1.0,8.0,1.0,< 1 Year,,"£1,295.90 ",152,147,0
41218,Female,76.0,1.0,6.0,0.0,1-2 Year,Yes,"£1,576.50 ",26,10,0
228702,Male,54.0,,39.0,,1-2 Year,Yes,"£1,915.75 ",26,150,0
281727,,48.0,1.0,,,1-2 Year,,"£1,671.75 ",26,104,0
179342,Female,29.0,1.0,28.0,,< 1 Year,No,"£1,974.35 ",152,187,0
311716,Female,22.0,1.0,8.0,0.0,< 1 Year,,"£1,732.15 ",152,143,0
179326,Male,21.0,1.0,,,< 1 Year,No,"£1,397.60 ",152,210,0
173525,Female,22.0,1.0,8.0,,< 1 Year,No,"£1,578.35 ",152,147,0
97007,Female,43.0,1.0,3.0,0.0,1-2 Year,,"£1,090.35 ",124,166,0
98412,Male,34.0,1.0,8.0,,1-2 Year,,£131.50 ,157,141,0
115991,Female,69.0,1.0,46.0,,1-2 Year,No,"£1,974.45 ",26,109,0
252464,,21.0,1.0,5.0,,< 1 Year,,£131.50 ,160,54,0
322331,,,1.0,25.0,,< 1 Year,,"£1,306.75 ",152,235,0
378020,Male,47.0,1.0,30.0,,1-2 Year,,"£1,342.95 ",124,212,0
46032,Female,51.0,1.0,28.0,0.0,1-2 Year,,"£1,167.00 ",26,292,0
118189,Female,36.0,1.0,5.0,,1-2 Year,,"£1,136.05 ",26,202,0
163785,Male,46.0,1.0,28.0,,1-2 Year,Yes,"£3,550.90 ",26,283,0
12267,Female,55.0,1.0,46.0,,> 2 Years,,"£2,987.10 ",124,73,0
100160,Male,25.0,1.0,46.0,,< 1 Year,No,"£1,755.05 ",160,64,0
196699,Male,24.0,1.0,,0.0,,,"£1,111.55 ",152,14,1
231523,Male,39.0,1.0,,0.0,1-2 Year,Yes,£131.50 ,156,131,0
25375,Female,26.0,1.0,35.0,,< 1 Year,,"£1,103.70 ",152,236,0
55706,Female,67.0,1.0,28.0,,1-2 Year,No,"£2,272.15 ",13,271,0
169526,Male,43.0,,15.0,0.0,1-2 Year,Yes,"£1,515.95 ",124,126,0
218935,Female,27.0,,38.0,,< 1 Year,,£131.50 ,152,146,0
281194,Female,22.0,1.0,29.0,1.0,< 1 Year,No,"£1,825.70 ",152,131,0
312285,,66.0,1.0,38.0,,1-2 Year,Yes,£131.50 ,124,139,0
183664,Female,20.0,,24.0,,< 1 Year,No,£131.50 ,160,224,0
295669,Male,,1.0,17.0,1.0,< 1 Year,,"£2,046.95 ",160,20,0
289822,Male,25.0,1.0,3.0,,< 1 Year,,"£1,422.30 ",152,233,0
336575,Female,35.0,1.0,50.0,0.0,1-2 Year,Yes,"£1,604.05 ",124,204,0
192494,Male,32.0,1.0,28.0,0.0,< 1 Year,,"£2,507.65 ",26,20,0
256282,Female,35.0,1.0,28.0,0.0,,,"£1,944.00 ",26,84,1
106859,Male,,1.0,36.0,,< 1 Year,,"£1,351.40 ",152,49,0
109151,,31.0,1.0,23.0,,1-2 Year,Yes,"£1,428.65 ",124,90,1
137116,Male,59.0,,14.0,0.0,> 2 Years,Yes,"£1,870.75 ",26,87,0
216204,Male,52.0,1.0,44.0,1.0,1-2 Year,,£888.45 ,26,51,0
250686,Female,24.0,1.0,3.0,0.0,< 1 Year,Yes,"£1,479.15 ",152,135,0
197155,,58.0,1.0,28.0,,> 2 Years,,"£2,028.50 ",124,22,1
128848,,,1.0,33.0,,< 1 Year,No,"£1,934.55 ",152,139,0
209586,Female,23.0,1.0,2.0,0.0,< 1 Year,,"£1,496.25 ",152,144,0
377009,,65.0,,28.0,,1-2 Year,,"£2,647.25 ",26,227,0
341197,Female,23.0,,44.0,,< 1 Year,,£916.20 ,152,148,0
214172,Female,28.0,1.0,39.0,,< 1 Year,,£131.50 ,157,292,0
331498,Male,69.0,1.0,18.0,,1-2 Year,No,"£1,761.75 ",124,100,0
159533,Female,49.0,1.0,26.0,1.0,1-2 Year,,"£1,989.80 ",22,216,0
2868,Male,44.0,1.0,23.0,,1-2 Year,Yes,"£1,205.10 ",124,94,1
233080,Female,46.0,1.0,15.0,,1-2 Year,,"£1,885.85 ",124,178,1
96893,Male,56.0,1.0,,,1-2 Year,Yes,£131.50 ,156,180,1
123007,,22.0,1.0,8.0,1.0,< 1 Year,,"£1,923.65 ",152,224,0
362139,Male,21.0,1.0,37.0,,< 1 Year,,"£1,733.50 ",160,201,1
317942,Male,23.0,1.0,46.0,,< 1 Year,,"£1,163.65 ",152,56,0
58531,Male,58.0,1.0,3.0,,1-2 Year,No,"£1,282.95 ",124,163,0
116430,Female,,1.0,8.0,,< 1 Year,No,"£1,913.90 ",152,18,0
348889,,23.0,1.0,46.0,1.0,< 1 Year,No,"£1,310.15 ",152,12,0
198026,Female,,1.0,15.0,,1-2 Year,No,"£1,516.05 ",152,75,0
158751,Male,75.0,,28.0,,1-2 Year,No,"£1,926.75 ",26,147,0
12726,Male,50.0,1.0,20.0,,1-2 Year,Yes,£131.50 ,15,193,0
281447,Female,39.0,1.0,8.0,0.0,,,£131.50 ,124,175,0
192290,,52.0,1.0,48.0,0.0,1-2 Year,,£131.50 ,124,227,0
113159,Male,25.0,1.0,30.0,,,Yes,"£1,130.70 ",152,107,0
54375,Male,48.0,1.0,28.0,0.0,,Yes,"£2,042.55 ",25,259,0
204534,,23.0,,45.0,,< 1 Year,No,"£1,116.95 ",152,240,0
242371,,37.0,1.0,46.0,1.0,1-2 Year,No,"£1,371.20 ",152,46,0
239837,Male,34.0,1.0,29.0,0.0,1-2 Year,,£131.50 ,124,142,0
232707,Female,,1.0,15.0,,< 1 Year,,"£1,751.25 ",160,167,0
50364,Female,23.0,1.0,30.0,,< 1 Year,No,"£1,393.60 ",152,171,0
37432,Male,51.0,,8.0,0.0,1-2 Year,,"£1,172.05 ",124,244,1
347320,Male,,1.0,8.0,,< 1 Year,No,"£3,412.50 ",152,21,0
266781,Male,67.0,1.0,45.0,,> 2 Years,,"£1,022.25 ",26,219,0
122285,Male,42.0,,43.0,1.0,1-2 Year,,"£2,216.30 ",29,166,0
252599,Female,24.0,1.0,50.0,1.0,< 1 Year,,"£1,974.35 ",152,74,0
45700,Female,,1.0,8.0,1.0,1-2 Year,,"£1,662.05 ",26,180,0
90696,Female,23.0,1.0,46.0,1.0,,,"£1,199.80 ",152,231,0
290196,Female,76.0,1.0,46.0,,1-2 Year,Yes,"£2,095.05 ",124,116,0
3880,Male,69.0,1.0,28.0,0.0,1-2 Year,,"£1,833.75 ",26,175,1
168086,Male,31.0,1.0,28.0,1.0,1-2 Year,No,"£2,313.85 ",125,213,0
61850,Female,20.0,1.0,8.0,1.0,< 1 Year,,"£1,238.95 ",160,75,0
339149,,,1.0,28.0,0.0,1-2 Year,Yes,"£1,837.00 ",122,231,0
153504,Male,54.0,1.0,28.0,,1-2 Year,,"£1,830.30 ",124,17,0
94528,Female,21.0,1.0,36.0,1.0,,No,"£2,125.60 ",160,55,0
53065,Female,23.0,1.0,47.0,,< 1 Year,,"£1,716.75 ",152,244,0
259483,Female,21.0,1.0,30.0,,< 1 Year,Yes,"£1,354.75 ",160,124,0
175266,Female,22.0,1.0,41.0,,< 1 Year,,"£3,294.75 ",152,233,0
288813,Male,71.0,1.0,43.0,0.0,1-2 Year,,"£2,635.50 ",26,168,0
117669,Female,30.0,1.0,41.0,,< 1 Year,,"£1,605.20 ",152,71,0
242765,Female,36.0,1.0,8.0,,1-2 Year,Yes,"£1,735.50 ",26,181,0
14124,Female,29.0,1.0,0.0,,< 1 Year,No,£131.50 ,152,273,0
339340,Male,63.0,0.0,48.0,,1-2 Year,Yes,£131.50 ,26,273,0
257646,Male,48.0,,38.0,0.0,1-2 Year,,"£2,147.70 ",26,84,0
300441,,50.0,1.0,28.0,0.0,,,"£1,566.25 ",124,258,0
11977,Female,,1.0,45.0,,< 1 Year,No,"£1,448.85 ",152,185,0
102731,Male,44.0,1.0,19.0,0.0,1-2 Year,,"£1,708.10 ",26,115,1
310619,,24.0,1.0,25.0,,,,"£1,620.90 ",152,190,0
320631,Male,,1.0,28.0,0.0,1-2 Year,,"£1,786.05 ",26,105,0
141797,Male,,1.0,28.0,,> 2 Years,Yes,"£2,840.85 ",122,234,0
351686,Female,20.0,1.0,17.0,,< 1 Year,Yes,"£1,779.20 ",160,129,0
205824,Male,,1.0,28.0,1.0,1-2 Year,Yes,"£2,211.90 ",124,185,0
252448,,23.0,1.0,28.0,,< 1 Year,,"£2,088.95 ",152,270,0
311039,Female,58.0,1.0,28.0,0.0,1-2 Year,Yes,"£1,924.85 ",26,28,0
314315,Female,54.0,1.0,35.0,0.0,,Yes,"£1,865.40 ",154,241,1
44392,,20.0,,47.0,,< 1 Year,Yes,"£3,221.55 ",160,292,0
139008,Female,43.0,1.0,41.0,0.0,1-2 Year,,"£1,811.10 ",156,249,1
166604,Female,23.0,1.0,,1.0,< 1 Year,No,"£1,741.50 ",152,290,0
245117,Male,,1.0,50.0,0.0,1-2 Year,Yes,"£1,665.30 ",8,218,0
333606,Male,49.0,1.0,,,1-2 Year,No,"£2,190.50 ",124,155,0
92471,Female,56.0,1.0,5.0,,> 2 Years,Yes,£131.50 ,157,215,0
70512,Female,24.0,1.0,26.0,1.0,,,"£1,407.60 ",152,293,0
133069,Male,25.0,1.0,11.0,,< 1 Year,,£131.50 ,152,176,0
83015,Male,50.0,1.0,33.0,1.0,1-2 Year,No,£131.50 ,26,103,0
64663,,24.0,1.0,22.0,1.0,< 1 Year,No,£131.50 ,152,70,0
380963,Female,77.0,1.0,28.0,0.0,1-2 Year,Yes,"£1,081.30 ",124,175,1
236278,,24.0,1.0,14.0,1.0,< 1 Year,,"£1,149.50 ",152,118,0
35487,Male,34.0,1.0,15.0,,< 1 Year,Yes,"£1,460.45 ",152,28,0
327432,,,1.0,30.0,1.0,< 1 Year,,"£1,618.15 ",152,296,0
359482,Male,28.0,1.0,21.0,,< 1 Year,,£131.50 ,152,297,0
192390,Male,71.0,1.0,8.0,,1-2 Year,,"£2,477.60 ",7,142,0
19296,Female,25.0,1.0,36.0,0.0,< 1 Year,Yes,£131.50 ,152,96,0
314182,Male,25.0,1.0,16.0,,,,"£1,531.15 ",152,246,0
248335,Male,,1.0,48.0,,1-2 Year,,£131.50 ,15,81,1
251513,Female,50.0,1.0,8.0,0.0,1-2 Year,Yes,"£2,886.35 ",7,78,1
3467,Male,27.0,1.0,15.0,1.0,< 1 Year,,"£2,319.15 ",124,298,0
189878,Male,58.0,1.0,41.0,0.0,1-2 Year,Yes,"£1,371.05 ",124,94,1
203845,Female,31.0,1.0,28.0,,1-2 Year,,"£3,379.00 ",124,75,0
105271,Male,60.0,,15.0,,1-2 Year,Yes,"£2,116.85 ",26,29,0
111306,Female,25.0,1.0,40.0,,< 1 Year,Yes,£131.50 ,152,37,0
302218,Male,35.0,1.0,34.0,0.0,1-2 Year,No,"£1,569.60 ",152,176,0
54031,Male,57.0,1.0,48.0,0.0,1-2 Year,Yes,£131.50 ,124,217,0
253796,Female,,1.0,28.0,1.0,1-2 Year,,"£1,828.75 ",26,125,0
156410,Female,23.0,1.0,36.0,,< 1 Year,Yes,£131.50 ,151,209,0
64120,,32.0,1.0,24.0,,< 1 Year,Yes,"£1,768.70 ",124,283,1
266758,Male,24.0,1.0,36.0,0.0,,,£131.50 ,152,187,0
52462,Male,38.0,1.0,,,1-2 Year,No,"£2,239.60 ",124,212,0
153183,Male,34.0,1.0,3.0,0.0,1-2 Year,,"£2,532.10 ",26,222,0
138633,Female,33.0,1.0,28.0,0.0,< 1 Year,,"£1,411.65 ",163,106,0
349396,Male,38.0,1.0,29.0,,,No,"£1,263.85 ",163,239,1
182355,Female,26.0,1.0,18.0,,< 1 Year,,"£1,051.55 ",26,236,0
42270,Female,55.0,1.0,37.0,1.0,1-2 Year,No,"£1,457.95 ",26,90,0
179301,Female,20.0,1.0,17.0,,< 1 Year,No,£131.50 ,160,97,0
326145,,,1.0,28.0,0.0,1-2 Year,Yes,"£1,662.00 ",122,155,0
311367,Male,37.0,1.0,8.0,1.0,1-2 Year,No,"£3,213.70 ",124,148,0
19833,Female,,,0.0,,,Yes,£131.50 ,122,30,0
37010,Male,56.0,1.0,28.0,1.0,1-2 Year,,"£1,760.45 ",26,167,0
359945,Female,24.0,1.0,28.0,0.0,< 1 Year,Yes,"£1,911.40 ",124,148,0
197324,Male,,,39.0,0.0,1-2 Year,,£131.50 ,156,222,1
248859,Male,,1.0,34.0,,< 1 Year,,"£1,602.00 ",26,191,0
74436,Female,43.0,1.0,47.0,0.0,1-2 Year,,£131.50 ,160,37,0
285486,Male,46.0,1.0,,,1-2 Year,,"£2,234.95 ",26,262,0
54769,Female,28.0,,50.0,,< 1 Year,,£992.05 ,152,87,0
254965,Female,27.0,1.0,28.0,,,,"£2,090.15 ",152,233,0
309831,Female,,,28.0,,1-2 Year,,"£2,056.80 ",124,28,0
48173,Male,66.0,1.0,47.0,1.0,1-2 Year,No,"£2,127.35 ",16,237,0
83756,Female,25.0,,50.0,1.0,< 1 Year,,"£1,709.70 ",152,268,0
286597,Male,65.0,1.0,29.0,,1-2 Year,No,"£1,296.65 ",157,55,0
4556,Male,,1.0,21.0,,1-2 Year,Yes,"£1,631.65 ",124,212,0
271861,Female,42.0,1.0,28.0,0.0,1-2 Year,,£131.50 ,156,23,1
289122,Male,37.0,1.0,,0.0,1-2 Year,Yes,"£1,320.20 ",124,224,0
240489,Male,43.0,1.0,41.0,,,Yes,£131.50 ,26,215,0
239126,Male,22.0,1.0,15.0,1.0,< 1 Year,,"£1,360.75 ",152,255,0
343065,Female,24.0,1.0,8.0,,< 1 Year,No,"£1,912.95 ",160,193,0
171855,Female,28.0,1.0,,,< 1 Year,,"£1,802.00 ",152,150,0
62960,Female,77.0,1.0,41.0,0.0,1-2 Year,Yes,£131.50 ,156,65,0
33488,Male,55.0,1.0,8.0,0.0,1-2 Year,,"£1,852.50 ",26,215,0
230863,,40.0,1.0,29.0,1.0,1-2 Year,,£131.50 ,152,146,0
13093,,,1.0,20.0,,1-2 Year,Yes,£131.50 ,124,229,1
2612,Male,63.0,1.0,15.0,0.0,1-2 Year,Yes,"£1,396.60 ",14,112,0
323311,,32.0,1.0,28.0,0.0,,Yes,£131.50 ,157,57,0
136648,Female,55.0,1.0,45.0,0.0,1-2 Year,,"£1,188.45 ",156,146,1
1725,Female,42.0,1.0,28.0,0.0,1-2 Year,Yes,"£1,782.35 ",124,234,0
363878,Male,25.0,1.0,28.0,,< 1 Year,,"£1,783.75 ",152,96,0
374773,Male,45.0,,28.0,0.0,1-2 Year,,"£4,609.25 ",124,183,1
316409,Female,33.0,1.0,28.0,0.0,< 1 Year,,"£2,309.35 ",122,268,0
148593,Female,27.0,1.0,,,,Yes,"£1,441.60 ",152,186,1
204495,Female,25.0,1.0,6.0,1.0,< 1 Year,No,"£1,448.05 ",152,58,0
314222,Male,46.0,1.0,43.0,0.0,1-2 Year,,"£1,185.00 ",26,56,0
199958,,25.0,1.0,28.0,,< 1 Year,,"£2,441.75 ",152,212,0
66031,Male,23.0,1.0,12.0,,< 1 Year,,"£1,861.35 ",152,42,0
370842,Female,28.0,1.0,33.0,1.0,< 1 Year,No,"£1,613.30 ",152,80,0
25447,Female,27.0,1.0,46.0,1.0,< 1 Year,,£986.70 ,152,224,0
63397,Female,73.0,1.0,28.0,,1-2 Year,Yes,"£1,520.00 ",26,221,0
352757,Male,48.0,1.0,0.0,0.0,1-2 Year,,£131.50 ,26,14,1
333270,Male,23.0,1.0,36.0,0.0,< 1 Year,No,"£1,309.65 ",152,288,0
367560,Female,23.0,1.0,28.0,,< 1 Year,,"£1,992.60 ",152,116,0
369546,Female,65.0,1.0,28.0,0.0,1-2 Year,Yes,"£2,085.80 ",26,278,0
132525,,32.0,1.0,,1.0,1-2 Year,No,"£1,857.00 ",124,221,0
257089,Male,53.0,1.0,23.0,0.0,1-2 Year,Yes,"£1,743.35 ",26,113,0
98374,Female,27.0,1.0,27.0,1.0,< 1 Year,No,"£1,447.95 ",152,49,0
157323,,43.0,1.0,8.0,,1-2 Year,,"£1,391.85 ",124,150,1
181167,,48.0,,28.0,0.0,1-2 Year,,"£1,979.85 ",124,75,0
256475,Female,,1.0,46.0,,< 1 Year,No,"£1,121.20 ",152,249,0
83839,Female,63.0,1.0,46.0,1.0,1-2 Year,,"£1,583.90 ",26,183,0
13343,Male,25.0,1.0,11.0,1.0,< 1 Year,No,"£1,712.20 ",152,74,0
222242,Male,,,27.0,1.0,< 1 Year,No,"£1,348.40 ",152,169,0
146201,Female,36.0,,36.0,0.0,1-2 Year,Yes,"£1,686.00 ",160,189,0
51254,Male,26.0,1.0,41.0,1.0,< 1 Year,,"£1,881.05 ",152,58,0
212132,,60.0,1.0,41.0,1.0,1-2 Year,No,"£1,255.60 ",26,179,0
364077,Female,55.0,1.0,28.0,,,,"£4,166.05 ",26,102,0
29636,Male,,1.0,37.0,,,No,"£1,942.70 ",151,265,0
287426,Male,54.0,1.0,,,1-2 Year,Yes,"£1,997.35 ",124,33,1
10819,,,1.0,,,< 1 Year,,"£1,487.95 ",160,209,0
61553,Male,29.0,1.0,,,< 1 Year,No,£131.50 ,152,72,0
295990,Male,53.0,1.0,6.0,,1-2 Year,,"£1,368.00 ",26,245,0
125260,Male,24.0,1.0,,1.0,1-2 Year,,"£1,450.90 ",124,162,0
14555,Female,31.0,1.0,30.0,1.0,< 1 Year,,"£1,437.30 ",160,33,0
326289,Male,61.0,1.0,28.0,,,,"£1,658.70 ",60,292,0
336602,Female,22.0,1.0,8.0,,< 1 Year,Yes,"£1,880.20 ",152,109,0
337543,Male,39.0,1.0,11.0,0.0,> 2 Years,,"£1,214.40 ",4,165,1
35445,Male,30.0,1.0,4.0,1.0,< 1 Year,,£131.50 ,152,243,0
267213,Female,23.0,1.0,37.0,0.0,< 1 Year,Yes,£131.50 ,152,240,0
89962,Female,24.0,1.0,5.0,,< 1 Year,,£788.90 ,151,292,0
28136,Male,24.0,1.0,21.0,1.0,< 1 Year,No,"£2,143.35 ",152,117,0
376797,Female,47.0,1.0,28.0,,1-2 Year,Yes,"£1,471.00 ",26,225,0
288390,Male,24.0,1.0,28.0,1.0,< 1 Year,No,"£1,614.70 ",152,62,0
264739,Male,22.0,1.0,,1.0,< 1 Year,,"£1,241.45 ",152,92,0
278221,Female,25.0,1.0,3.0,1.0,< 1 Year,Yes,"£1,901.10 ",152,162,0
302261,Male,50.0,1.0,50.0,,1-2 Year,Yes,"£1,597.35 ",8,30,1
125778,,32.0,1.0,10.0,,< 1 Year,,"£1,319.00 ",152,114,0
127722,Male,24.0,1.0,36.0,1.0,< 1 Year,,"£1,790.15 ",152,71,0
310511,,52.0,1.0,,0.0,1-2 Year,Yes,£131.50 ,157,105,0
59656,,37.0,,33.0,,1-2 Year,Yes,"£1,381.25 ",156,27,0
231211,,31.0,1.0,23.0,,,No,"£1,501.00 ",124,146,0
284572,Female,,1.0,15.0,1.0,1-2 Year,No,"£1,870.55 ",26,203,0
203051,Male,28.0,1.0,41.0,,< 1 Year,No,"£1,487.40 ",152,189,0
212419,Male,,1.0,28.0,,,,"£1,174.25 ",152,214,0
178275,Male,64.0,1.0,28.0,,1-2 Year,,£131.50 ,25,18,0
25088,Female,22.0,1.0,46.0,1.0,< 1 Year,No,"£1,339.40 ",152,273,0
11771,Male,55.0,1.0,28.0,,1-2 Year,Yes,"£2,653.90 ",26,80,0
316578,Male,32.0,1.0,47.0,1.0,< 1 Year,,"£2,382.30 ",152,258,0
288778,Female,51.0,1.0,28.0,0.0,1-2 Year,Yes,"£1,509.75 ",122,197,0
30667,Male,,1.0,29.0,,< 1 Year,,"£2,395.50 ",152,248,0
250579,Female,39.0,1.0,8.0,1.0,1-2 Year,No,£131.50 ,26,214,0
125511,Male,78.0,1.0,11.0,1.0,1-2 Year,,"£1,183.35 ",120,138,0
236069,Female,58.0,1.0,28.0,0.0,1-2 Year,,"£2,488.55 ",26,267,0
242647,Male,27.0,1.0,30.0,1.0,< 1 Year,,"£1,349.90 ",152,135,0
90192,Male,48.0,,28.0,0.0,1-2 Year,No,"£2,382.30 ",124,87,0
302296,Female,46.0,1.0,6.0,,1-2 Year,,£131.50 ,124,18,0
159264,Male,61.0,1.0,28.0,,> 2 Years,Yes,"£2,060.90 ",26,52,0
6478,Male,23.0,1.0,26.0,0.0,< 1 Year,,"£2,077.80 ",152,136,0
184338,Male,22.0,1.0,15.0,1.0,< 1 Year,No,"£1,440.60 ",152,124,0
72875,Female,,1.0,28.0,0.0,1-2 Year,Yes,"£1,484.25 ",124,237,1
11173,Female,25.0,1.0,6.0,,,No,"£1,386.50 ",152,194,0
370335,Male,24.0,1.0,41.0,0.0,< 1 Year,Yes,"£1,563.45 ",152,75,1
271462,Female,34.0,1.0,47.0,0.0,1-2 Year,,£131.50 ,156,235,0
371169,Male,23.0,,47.0,0.0,< 1 Year,,"£2,362.60 ",152,180,0
36308,Male,22.0,1.0,30.0,,< 1 Year,No,"£1,951.60 ",152,76,0
308911,Female,30.0,1.0,6.0,,< 1 Year,,"£1,328.00 ",152,157,0
222031,Male,66.0,,50.0,1.0,1-2 Year,,"£1,485.45 ",8,134,0
233095,Male,,1.0,47.0,0.0,< 1 Year,,"£1,913.80 ",160,53,0
15104,Male,,1.0,36.0,1.0,< 1 Year,,"£2,807.35 ",152,277,0
58960,Female,64.0,,8.0,1.0,1-2 Year,,"£1,643.95 ",124,272,0
11769,Male,60.0,1.0,28.0,,1-2 Year,,£131.50 ,26,234,0
115938,Male,22.0,1.0,28.0,1.0,< 1 Year,No,"£2,242.85 ",152,285,0
341828,Female,24.0,1.0,15.0,,< 1 Year,No,£131.50 ,152,295,0
99964,Male,54.0,1.0,22.0,,1-2 Year,,£819.15 ,26,45,0
162904,Female,36.0,1.0,22.0,,1-2 Year,Yes,"£1,844.70 ",124,95,1
332760,Male,24.0,1.0,50.0,1.0,< 1 Year,No,"£2,235.15 ",152,67,0
145665,Female,27.0,1.0,46.0,1.0,< 1 Year,No,£850.20 ,152,69,0
56342,Female,50.0,1.0,28.0,0.0,,Yes,"£2,242.10 ",26,296,1
87301,Female,21.0,1.0,13.0,1.0,,,"£1,162.60 ",152,33,0
7538,Male,37.0,1.0,17.0,,1-2 Year,No,"£1,337.05 ",26,150,0
118746,Male,50.0,1.0,8.0,,1-2 Year,,£131.50 ,124,98,0
237066,Male,52.0,,28.0,0.0,1-2 Year,Yes,"£2,286.30 ",26,249,0
324363,Female,22.0,1.0,20.0,0.0,,,£131.50 ,26,89,0
277694,Female,27.0,1.0,32.0,1.0,< 1 Year,,£131.50 ,152,172,0
327984,Female,22.0,1.0,9.0,,< 1 Year,No,£131.50 ,152,288,0
18372,Male,47.0,,8.0,0.0,1-2 Year,,"£3,227.75 ",124,203,0
159181,Female,24.0,1.0,32.0,1.0,< 1 Year,No,"£1,407.20 ",151,231,0
